url,title,price,condition,brand,store_address
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m27fw-monitor-iyk5c54zmSYEinHjtR32DgKY.html?page=10&pos=11&cur_pos=11&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=10,HP M27fw Monitor,"KSh 28,999",Brand New,HP,"Rural urban credit finance house  basement shop No.G20


Opposite national archives junction of tom"
https://jiji.co.ke/nairobi-central/computer-monitors/23-monitor-eK8BRTssTQ6OTW94GDG9BUSx.html?page=10&pos=14&cur_pos=14&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=13,"23"" Monitor","KSh 5,500",Refurbished,Dell,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/dahua-e230c-27-inch-curved-full-hd-monitor-8pWpk23zFhYXHJqskz8zLuT1.html?page=10&pos=17&cur_pos=17&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=16,Dahua E230C 27 Inch Curved Full HD Monitor,"KSh 40,500",Brand New,Other,Nyerere Rd
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2422h-24-full-hd-led-monitor-1920x1080-jpg-AR6K7qVpRtBYwMpYSb0PJPXP.html?page=10&pos=20&cur_pos=20&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=19,"Dell P2422H 24 Full HD LED Monitor, 1920x1080.Jpg","KSh 34,000",Brand New,Dell,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/asus-20-inches-wide-monitor-aSvKNXnSbfyvXJsAb6q7AXrC.html?page=10&pos=23&cur_pos=23&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=22,ASUS 20 Inches Wide Monitor,"KSh 3,500",Refurbished,Asus,imenti house along Tom Mboya street opposite dominion
https://jiji.co.ke/nairobi-central/computer-monitors/asus-24-inch-monitor-tVDGe80Ax7R96wEscyDyG1US.html?page=10&pos=3&cur_pos=3&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=2,ASUS 24 Inch Monitor,"KSh 6,500",Refurbished,Asus,Old Nation House 1st Floor shop A14 Tom Mboya Street Opposite Fire station
https://jiji.co.ke/nairobi-central/computer-monitors/hp-x24c-23-6-fhd-curved-gaming-monitor-1920x-mXikqQNeLcdqtypDPnoi2z0k.html?page=10&pos=6&cur_pos=6&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=5,"HP X24c 23.6"" FHD Curved Gaming Monitor, 1920x","KSh 27,499",Brand New,HP,P.O BOX 6991-00500
https://jiji.co.ke/nairobi-central/computer-monitors/dell-24-monitor-p2422h-full-hd-1080p-ips-technology-lgyW7Gk5XPOkLOMJaAyffK9f.html?page=10&pos=9&cur_pos=9&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=8,"Dell 24 Monitor - P2422h - Full Hd 1080p, Ips Technology","KSh 12,999",Refurbished,Dell,"Nairobi , Moi Avenue, Rahimtulla Trust Building, 2nd floor, right wing, shop 34.opposite Bihi towers"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m24fwa-fhd-monitor-bPVRmaJgHTI5bfsM6V4zZnb.html?page=10&pos=12&cur_pos=12&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=11,HP M24fwa FHD Monitor,"KSh 24,999",Brand New,HP,"Rural urban credit finance house  basement shop No.G20


Opposite national archives junction of tom"
https://jiji.co.ke/mombasa-cbd/computer-monitors/lenovo-desktop-22-monitor-5jjwmnoPahZDWS47YP4cSQBV.html?page=10&pos=15&cur_pos=15&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=14,"Lenovo Desktop + 22"" Monitor","KSh 15,000",Brand New,Lenovo,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m32f-full-hd-31-5-lcd-monitor-with-amd-freesync-31Wr9E4ULp3xPi27dyGQMlzK.html?page=10&pos=18&cur_pos=18&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=17,"HP M32F Full HD 31.5"" LCD Monitor With AMD Freesync","KSh 42,500",Brand New,HP,Nyerere Rd
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-24-frameless-hdmi-monitor-8ozoMT55fnBuCE1UIdzXOhTF.html?page=10&pos=21&cur_pos=21&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=20,"HP 24"" Frameless HDMI Monitor","KSh 11,500",Refurbished,HP,Not available
https://jiji.co.ke/mombasa-cbd/computer-monitors/dell-19-inches-monitor-1zAvvd3UA5LEOPcFbwfRIQmr.html?page=10&pos=24&cur_pos=24&ads_per_page=24&ads_count=4696&lid=_vz2v5M4hgAHkZ6a&indexPosition=23,Dell 19 Inches Monitor,"KSh 3,500",Refurbished,Dell,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/23-monitor-eK8BRTssTQ6OTW94GDG9BUSx.html?page=11&pos=1&cur_pos=1&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=0,"23"" Monitor","KSh 5,500",Refurbished,Dell,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/display-monitor-kuIUP9aZVWWisIvO56KOEsrv.html?page=11&pos=4&cur_pos=4&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=3,Display Monitor,"KSh 11,000",Brand New,HP,Not available
https://jiji.co.ke/mombasa-cbd/computer-monitors/lenovo-desktop-22-monitor-5jjwmnoPahZDWS47YP4cSQBV.html?page=11&pos=7&cur_pos=7&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=6,"Lenovo Desktop + 22"" Monitor","KSh 15,000",Brand New,Lenovo,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-omen-32c-curved-gaming-monitor-32-inch-qhd-2560-1440-m72GnzXOgqhD2bOYKW82LWrR.html?page=11&pos=10&cur_pos=10&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=9,"Hp Omen 32c Curved Gaming Monitor 
 32 Inch QHD [2560*1440]","KSh 59,999",Refurbished,HP,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-24inch-monitor-model-e243-1080p-iq11ZYs3fCWuqZ0SAcvMu1Hg.html?page=11&pos=13&cur_pos=13&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=12,Hp 24inch Monitor  Model: E243  1080p,"KSh 12,000",Refurbished,HP,Location: Along Tom mboya street  Opposite  Fire Station Pioneer Tom mboya street 3rd floor  room 30
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2425h-23-8-fhd-monitor-height-tilt-swivel-pivot-wigQbNQu9Lcxpno48UL4tpih.html?page=11&pos=16&cur_pos=16&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=15,"""Dell P2425H 23.8"""" FHD Monitor, Height/Tilt/Swivel/Pivot","KSh 25,000",Brand New,Dell,13965
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-27-odyssey-oled-g8-g80sh-gaming-monitor-bbkXRZuy9vwXU3UBfXLWtuIK.html?page=11&pos=19&cur_pos=19&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=18,"Samsung 27"" Odyssey OLED G8 (G80SH) Gaming Monitor","KSh 164,999",Brand New,Samsung,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m27fd-27-fhd-usb-c-monitor-eNWGcziik23kGocmIpuQLXGc.html?page=11&pos=22&cur_pos=22&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=21,"HP M27fd 27"" FHD USB-C Monitor","KSh 32,999",Brand New,HP,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/dell-e2016hv-19-5-inch-led-backlit-monitor-hd-dCE9dLWOtUAkCCali8rJvnMO.html?page=11&pos=2&cur_pos=2&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=1,Dell E2016HV 19.5 Inch LED Backlit Monitor - HD,"KSh 14,500",Brand New,Dell,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-odyssey-g50d-27-inch-1440p-hdr-180-hz-gaming-monitor-340eAic8oDFwN9lWZQudcjoy.html?page=11&pos=5&cur_pos=5&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=4,Samsung Odyssey G50d 27 Inch 1440p Hdr 180 Hz Gaming Monitor,"KSh 41,500",Brand New,Samsung,Nyerere Rd
https://jiji.co.ke/nairobi-central/computer-monitors/inch-lcd-touch-monitor-touch-l0jmZveYhgdnEbF4xGpGRmJW.html?page=11&pos=8&cur_pos=8&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=7,"Inch LCD Touch-Monitor, Touch","KSh 14,500",Brand New,Other,We are located at Tsavo road and accra road junction (Tearoom)benjoe house 2rd floor shop no b17
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-t22i-10-22-inch-fhd-monitor-vga-hdmi-display-adju-pi4qNsV7HFsFl2tqtQjKjCw7.html?page=11&pos=11&cur_pos=11&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=10,"Lenovo T22i -10 
22 Inch FHD Monitor 
Vga/Hdmi/Display 
Adju","KSh 8,500",Refurbished,Lenovo,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-3-pro-21-45-inch-fhd-monitor-xgpTNaQUomJimh22kcLzm2Dd.html?page=11&pos=14&cur_pos=14&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=13,HP Series 3 Pro 21.45 Inch FHD Monitor,"KSh 15,500",Brand New,HP,13965
https://jiji.co.ke/nairobi-central/computer-monitors/hp-p34hc-g4-wqhd-usb-c-curved-monitor-21y56as-l5SMMxEBU6yKzxwfn7bVNXDh.html?page=11&pos=17&cur_pos=17&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=16,"""HP P34hc G4 WQHD USB-C Curved Monitor 21y56as""","KSh 68,000",Brand New,HP,13965
https://jiji.co.ke/nairobi-central/computer-monitors/hp-z-series-24-edge-to-egde-monitor-aIVCztgYfM8ayafU47Sjq0Xj.html?page=11&pos=20&cur_pos=20&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=19,"Hp Z Series 24"" Edge to Egde Monitor","KSh 10,499",Refurbished,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-e243m-monitor-with-camera-gr6zBswKdexZWyWPI0hrn11n.html?page=11&pos=23&cur_pos=23&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=22,Hp E243M Monitor With Camera,"KSh 49,999",Brand New,HP,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/20-inches-hp-monitor-31xFxuducLAhhUKyCBqBANb6.html?page=11&pos=3&cur_pos=3&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=2,20 Inches Hp Monitor,"KSh 4,000",Refurbished,HP,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-27-inch-fhd-monitor-527sf-27inch-kUK75t0YoUgqL2v46JydzngN.html?page=11&pos=6&cur_pos=6&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=5,"Hp Series 5 27 Inch FHD Monitor - 527sf, 27inch","KSh 22,999",Brand New,HP,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-27-inch-fhd-monitor-527da-8EY5T7tBRkeJGukEgX1pNZqi.html?page=11&pos=9&cur_pos=9&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=8,HP Series 5 27 Inch FHD Monitor - 527da,"KSh 26,999",Brand New,HP,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/lg-34cb99-34-inches-curved-monitor-wqhd-3440x1440-resolution-2hdmi-Afmyym3O8XxvPgPkZhiVjas.html?page=11&pos=12&cur_pos=12&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=11,"LG 34CB99 34 Inches Curved Monitor,WQHD 3440×1440 Resolution 2HDMI","KSh 45,999",Refurbished,LG,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/hp-omen-gaming-monitor-25i-gaming-monitor-p1PrISxvQ9DQz6CEMUgvG3QV.html?page=11&pos=15&cur_pos=15&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=14,"Hp Omen Gaming Monitor
25i Gaming Monitor","KSh 20,500",Refurbished,HP,Location: Along Tom mboya street  Opposite  Fire Station Pioneer Tom mboya street 3rd floor  room 30
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-t22i-10-22-inch-fhd-monitor-vga-hdmi-display-adjustable-sta-C6NX7KHnXmvYHfWKseNirWkj.html?page=11&pos=18&cur_pos=18&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=17,"Lenovo T22i -10 
22 Inch FHD Monitor 
Vga/Hdmi/Display 
Adjustable Sta","KSh 8,500",Refurbished,Lenovo,Location: Along Tom mboya street  Opposite  Fire Station Pioneer Tom mboya street 3rd floor  room 30
https://jiji.co.ke/nairobi-central/computer-monitors/hp-527sa-series-5-27-fhd-monitor-integrated-speakers-5xecQkxBKKmBpdzxurTxudLe.html?page=11&pos=21&cur_pos=21&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=20,"Hp 527sa Series 5 27"" FHD Monitor, Integrated Speakers.","KSh 23,999",Brand New,HP,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-zdisplay-z23i-monitor-iyDHe7cMw41AIzOy4SlNHsMt.html?page=11&pos=24&cur_pos=24&ads_per_page=24&ads_count=4842&lid=PXYqp5csCyLg2sc1&indexPosition=23,Hp Zdisplay Z23i Monitor,"KSh 4,200",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-24inch-frameless-monitor-model-e24-g4-1080p-fhd-60hz-vb8XohSh9MU3RMRzHa2s4AWt.html?page=12&pos=1&cur_pos=1&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=0,"Hp 24inch Frameless Monitor 
 Model : E24 G4 
 1080p FHD 
 60hz","KSh 12,000",Refurbished,HP,Location: Along Tom mboya street  Opposite  Fire Station Pioneer Tom mboya street 3rd floor  room 30
https://jiji.co.ke/nairobi-central/computer-monitors/display-monitor-kuIUP9aZVWWisIvO56KOEsrv.html?page=12&pos=4&cur_pos=4&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=3,Display Monitor,"KSh 11,000",Brand New,HP,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-essential-27-fhd-curved-monitor-curvature-1000r-p9Pe1rscXBiWMFiVfaxB4wjl.html?page=12&pos=7&cur_pos=7&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=6,"Samsung Essential 27"" FHD Curved Monitor, Curvature: 1000R","KSh 26,999",Brand New,Samsung,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-32-essential-s3-series-fhd-curved-monitor-8OGCJ10GO5eONtXubIrnoUAo.html?page=12&pos=10&cur_pos=10&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=9,"Samsung 32"" Essential S3 Series FHD Curved Monitor,","KSh 31,999",Brand New,Samsung,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-l24i-4a-monitor-yZQmaa2ffExycygpkJMxSnrk.html?page=12&pos=13&cur_pos=13&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=12,Lenovo L24i-4a Monitor,"KSh 15,989",Brand New,Lenovo,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/lg-27-uhd-monitor-d45DgFmTYWW285OHNK7mp7uc.html?page=12&pos=16&cur_pos=16&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=15,"LG 27"" Uhd Monitor","KSh 49,499",Brand New,LG,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-m24fd-23-8-fhd-usb-c-monitor-black-color-9QOQYvVPtcD1GRd6CxaBDsU5.html?page=12&pos=19&cur_pos=19&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=18,"HP M24fd 23.8"" FHD USB-C Monitor, Black Color","KSh 28,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/527sf-hp-527sf-series-5-fhd-27inch-black-monitor-5nHtdXnqhywTRRlbSygzPxJH.html?page=12&pos=22&cur_pos=22&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=21,527sf HP 527sf Series 5 FHD 27inch Black Monitor,"KSh 24,999",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2725h-27-fhd-monitor-height-tilt-swivel-yB5C7fmyxiOLI2WFw9XeKLC3.html?page=12&pos=2&cur_pos=2&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=1,"Dell P2725H 27"""" FHD Monitor, Height/Tilt/Swivel","KSh 30,000",Brand New,Dell,13965
https://jiji.co.ke/nairobi-central/computer-monitors/jsnova-19-wide-led-monitor-djsnova-19f7h-1440x900-75hz-hdmi-vga-iKPDkZW2KAVOSx76xJGglCMZ.html?page=12&pos=5&cur_pos=5&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=4,"Jsnova 19 Wide Led Monitor
Djsnova-19f7h 
1440×900 
75Hz 
Hdmi/Vga","KSh 6,000",Brand New,Other,Location: Along Tom mboya street  Opposite  Fire Station Pioneer Tom mboya street 3rd floor  room 30
https://jiji.co.ke/nairobi-central/computer-monitors/hp-v221vb-21-45-fhd-monitor-black-color-mkyn9z0dpNCURB5y2pS1TPf0.html?page=12&pos=8&cur_pos=8&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=7,"HP V221vb 21.45"" FHD Monitor, Black Color.","KSh 15,499",Brand New,HP,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-27-inch-fhd-monitor-with-speakers-527sa-dJwcId8pgywQxYzWsxcH3CfW.html?page=12&pos=11&cur_pos=11&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=10,Hp Series 5 27 Inch FHD Monitor With Speakers - 527sa,"KSh 23,499",Brand New,HP,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/hp-e27-g5-27-full-hd-lcd-monitor-9Ttx6QW6QYPGt1OEGOEGAiMg.html?page=12&pos=14&cur_pos=14&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=13,"Hp E27 G5 27"" Full Hd LCD Monitor","KSh 28,899",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/24-inch-hp-monitor-yKe6ZCRfoVSfV9zxLiXd2BFo.html?page=12&pos=17&cur_pos=17&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=16,24 Inch HP Monitor,"KSh 6,500",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/mombasa-cbd/computer-monitors/hp-e223-monitor-hmtfDveinXB3aM7ymNPbAvaq.html?page=12&pos=20&cur_pos=20&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=19,Hp E223 Monitor,"KSh 7,500",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/lg-34inch-curved-monitor-49X1zszt8UXN0L9uP5tBmtmD.html?page=12&pos=23&cur_pos=23&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=22,LG 34inch Curved Monitor,"KSh 42,000",Refurbished,LG,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/dell-c2423h-24-inch-monitor-full-hd-webcam-speakers-display-hdmi-usb-cEMSgcvHxM7cP0NqUwOSnmIi.html?page=12&pos=3&cur_pos=3&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=2,"Dell C2423H
24 Inch Monitor Full Hd Webcam
Speakers Display /Hdmi USB","KSh 14,999",Refurbished,Dell,Location: Along Tom mboya street  Opposite  Fire Station Pioneer Tom mboya street 3rd floor  room 30
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-27-odyssey-oled-g8-g80sh-gaming-monitor-bbkXRZuy9vwXU3UBfXLWtuIK.html?page=12&pos=6&cur_pos=6&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=5,"Samsung 27"" Odyssey OLED G8 (G80SH) Gaming Monitor","KSh 164,999",Brand New,Samsung,TURKANA BUSINESS CENTER 1st FLOOR Shop A15 Moi avenue just few meters from MKU Tower.
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-legion-r32qc-30-gaming-monitor-31-5-CynEjWGBXaez9BLUPyIZ6hfx.html?page=12&pos=9&cur_pos=9&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=8,"Lenovo Legion R32qc-30 Gaming Monitor 31.5""","KSh 54,999",Brand New,Lenovo,Moi avenue LAKE TURKANA BUSINESS CENTER 1st floor A15
https://jiji.co.ke/nairobi-central/computer-monitors/hp-series-5-27-inch-fhd-white-monitor-527sw-100hz-mf0jFFwStsqVFuKjNcEY8akT.html?page=12&pos=12&cur_pos=12&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=11,Hp Series 5 27 Inch FHD White Monitor - 527sw 100hz,"KSh 20,499",Brand New,HP,"Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank,"
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2721q-27-uhd-monitor-5txVXfElTaSExXXB2eRIPOHN.html?page=12&pos=15&cur_pos=15&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=14,Dell P2721Q 27′′ UHD Monitor,"KSh 47,999",Brand New,Dell,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/mombasa-cbd/computer-monitors/slim-22-inch-monitor-BjVtjHRRdU2eEpSd0DZc2iZL.html?page=12&pos=18&cur_pos=18&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=17,Slim 22-Inch Monitor,"KSh 5,000",Refurbished,HP,We are located behind Naivas Mwembe tayari Hilltop plaza Suites M26 and M27 HOTSPRINGS TECHNOLOGIES.
https://jiji.co.ke/nairobi-central/computer-monitors/hp-v24v-g5-23-8-fhd-monitor-black-color-connectivity-v-dwwaYGVPjkKNzzSaPYSRPM3I.html?page=12&pos=21&cur_pos=21&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=20,"Hp V24v G5 23.8"" FHD Monitor, Black Color, Connectivity : V","KSh 14,499",Brand New,HP,"Located Kimathi Street, Pioneer Building 4th Flr, Room 4.Next to Nation Centre Opposite Stanbic Bank"
https://jiji.co.ke/nairobi-central/computer-monitors/dell-p2422h-24-full-hd-ips-led-monitor-black-zTPSmDu8S7DN9jFJRXhRdrJ.html?page=12&pos=24&cur_pos=24&ads_per_page=24&ads_count=4983&lid=blo3f2Aldj2UPBEQ&indexPosition=23,"Dell P2422h 24"" Full Hd Ips Led Monitor - Black","KSh 12,999",Brand New,Dell,"Nairobi , Moi Avenue, Rahimtulla Trust Building, 2nd floor, right wing, shop 34.opposite Bihi towers"
https://jiji.co.ke/nairobi-central/computer-monitors/24-inch-acer-monitor-hxoB6GUanK4XW2pJ4lR7wv2V.html?page=13&pos=1&cur_pos=1&ads_per_page=24&ads_count=4842&lid=rO1DQhdOso56h_zd&indexPosition=0,24 Inch Acer Monitor,"KSh 7,500",Refurbished,Acer,Old Nation House 1st Floor shop A14 Tom Mboya Street Opposite Fire station
https://jiji.co.ke/nairobi-central/computer-monitors/lenovo-edge-to-edge-monitors-tYcbp3O41R6KSp9FPRWQ7tDD.html?page=13&pos=4&cur_pos=4&ads_per_page=24&ads_count=4842&lid=rO1DQhdOso56h_zd&indexPosition=3,Lenovo Edge to Edge Monitors,"KSh 9,500",Brand New,Lenovo,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-22-monitor-7KYHAlw1q8URSyaLg3Jq1Tc0.html?page=13&pos=7&cur_pos=7&ads_per_page=24&ads_count=4842&lid=rO1DQhdOso56h_zd&indexPosition=6,"Samsung 22"" Monitor","KSh 6,000",Refurbished,Samsung,Not available
https://jiji.co.ke/nairobi-central/computer-monitors/samsung-odyssey-oled-g8-32-inch-uhd-240hz-gaming-monitor-itA7avgV90OgAEGBVKFRC2Fv.html?page=13&pos=10&cur_pos=10&ads_per_page=24&ads_count=4842&lid=rO1DQhdOso56h_zd&indexPosition=9,Samsung Odyssey Oled G8 32 Inch Uhd 240hz Gaming Monitor,"KSh 199,550",Brand New,Samsung,Nyerere Rd
https://jiji.co.ke/nairobi-central/computer-monitors/dell-38-inch-curved-monitor-model-u3821dw-resolution-3840-1600-ips-daAkX03I1bLrRnxUFoZ2WhWs.html?page=13&pos=13&cur_pos=13&ads_per_page=24&ads_count=4842&lid=rO1DQhdOso56h_zd&indexPosition=12,"Dell 38 Inch Curved Monitor 
Model:U3821DW
Resolution:3840*1600
Ips","KSh 69,000",Refurbished,Dell,Not available
